state_code,state_name,district_code,district_name,total_households,total_population,total_population_male,total_population_female,total_population_SC,total_population_male_SC,total_population_female_SC,total_population_ST,total_population_male_ST,total_population_female_ST,area_hectare,govt_pre_primary_school_UKG,pvt_pre_primary_school_UKG,govt_primary_school,pvt_primary_school,govt_middle_school,pvt_middle_school,govt_secondary_school,pvt_secondary_school,govt_senior_secondary_school,pvt_senior_secondary_school,govt_art_science_degree_college,pvt_art_science_degree_college,govt_engineering_college,pvt_engineering_college,govt_medicine_college,pvt_medicine_college,govt_management_college,pvt_management_college,govt_polytechnic_college,pvt_polytechnic_college,govt_vocational_ITI_training,pvt_vocational_ITI_training,govt_non_formal_training_centre,pvt_non_formal_training_centre,govt_disabled_school,pvt_disabled_school,govt_other_education,pvt_other_education
9.0,UTTAR PRADESH,144.0,Mahamaya Nagar,204827.0,1232015.0,659814.0,572201.0,318235.0,170204.0,148031.0,233.0,116.0,117.0,171949.20999999988,22.0,114.0,551.0,122.0,322.0,151.0,35.0,104.0,21.0,61.0,3.0,16.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,145.0,Mathura,292881.0,1791191.0,962028.0,829163.0,400917.0,214919.0,185998.0,313.0,163.0,150.0,318849.4349999996,58.0,248.0,710.0,272.0,459.0,240.0,74.0,164.0,49.0,119.0,4.0,23.0,0.0,10.0,0.0,5.0,0.0,16.0,3.0,9.0,0.0,19.0,21.0,4.0,0.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,146.0,Agra,371791.0,2394602.0,1285184.0,1109418.0,505140.0,270558.0,234582.0,1113.0,565.0,548.0,384038.52400000044,61.0,255.0,897.0,419.0,548.0,319.0,73.0,171.0,48.0,116.0,12.0,45.0,0.0,8.0,2.0,12.0,0.0,15.0,2.0,6.0,5.0,11.0,41.0,9.0,6.0,6.0,5.0,3.0
9.0,UTTAR PRADESH,147.0,Firozabad,274897.0,1664987.0,891872.0,773115.0,333275.0,178450.0,154825.0,108.0,55.0,53.0,236552.51799999995,39.0,472.0,689.0,240.0,447.0,267.0,66.0,165.0,37.0,90.0,6.0,16.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,5.0,11.0,2.0,1.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,148.0,Mainpuri,263503.0,1580087.0,842374.0,737713.0,319437.0,170802.0,148635.0,476.0,257.0,219.0,269372.00200000004,36.0,320.0,782.0,300.0,448.0,284.0,71.0,159.0,46.0,81.0,5.0,25.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,29.0,4.0,0.0,1.0,0.0,0.0
9.0,UTTAR PRADESH,149.0,Budaun,505491.0,3037301.0,1630376.0,1406925.0,553486.0,296604.0,256882.0,7.0,2.0,5.0,496373.49499999976,110.0,203.0,1524.0,193.0,646.0,148.0,55.0,72.0,28.0,44.0,6.0,6.0,0.0,4.0,9.0,3.0,2.0,2.0,6.0,2.0,7.0,7.0,31.0,5.0,0.0,4.0,0.0,2.0
9.0,UTTAR PRADESH,150.0,Bareilly,481039.0,2879950.0,1530356.0,1349594.0,442422.0,235417.0,207005.0,365.0,196.0,169.0,401936.43500000006,92.0,497.0,1178.0,269.0,513.0,126.0,74.0,50.0,42.0,31.0,7.0,12.0,0.0,7.0,0.0,12.0,0.0,10.0,0.0,9.0,9.0,14.0,19.0,8.0,0.0,7.0,4.0,0.0
9.0,UTTAR PRADESH,151.0,Pilibhit,299026.0,1679592.0,886789.0,792803.0,304273.0,161070.0,143203.0,1495.0,782.0,713.0,330448.341,35.0,364.0,978.0,194.0,527.0,161.0,31.0,63.0,14.0,33.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,35.0,0.0,1.0,0.0,2.0,1.0
9.0,UTTAR PRADESH,152.0,Shahjahanpur,425057.0,2412446.0,1293714.0,1118732.0,479352.0,257180.0,222172.0,251.0,122.0,129.0,430905.195,55.0,324.0,1488.0,163.0,736.0,127.0,113.0,57.0,67.0,65.0,20.0,13.0,0.0,2.0,0.0,0.0,0.0,11.0,20.0,5.0,20.0,3.0,13.0,5.0,0.0,2.0,1.0,2.0
9.0,UTTAR PRADESH,153.0,Kheri,661245.0,3560208.0,1880679.0,1679529.0,1019387.0,536713.0,482674.0,52446.0,26460.0,25986.0,660777.1459999996,75.0,743.0,1473.0,250.0,817.0,347.0,79.0,78.0,45.0,47.0,0.0,13.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,154.0,Sitapur,714655.0,3953208.0,2098123.0,1855085.0,1393577.0,738958.0,654619.0,1257.0,667.0,590.0,573934.1950000002,20.0,702.0,1681.0,378.0,886.0,140.0,158.0,63.0,93.0,38.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,12.0,5.0,160.0,10.0,8.0,18.0,117.0,19.0
9.0,UTTAR PRADESH,155.0,Hardoi,638627.0,3551039.0,1906147.0,1644892.0,1209207.0,650259.0,558948.0,300.0,154.0,146.0,593370.7350999998,29.0,224.0,1771.0,809.0,851.0,294.0,95.0,262.0,53.0,133.0,16.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,32.0,8.0,7.0,3.0,0.0,5.0
9.0,UTTAR PRADESH,156.0,Unnao,491106.0,2576728.0,1351897.0,1224824.0,873572.0,455745.0,417827.0,2415.0,1290.0,1125.0,435559.33000000025,437.0,266.0,1551.0,228.0,694.0,180.0,108.0,95.0,65.0,54.0,23.0,10.0,17.0,8.0,8.0,0.0,26.0,0.0,17.0,0.0,15.0,1.0,160.0,4.0,23.0,0.0,181.0,0.0
9.0,UTTAR PRADESH,157.0,Lucknow,283193.0,1550842.0,813752.0,737090.0,597272.0,314172.0,283100.0,1008.0,518.0,490.0,209542.74400000024,147.0,284.0,992.0,201.0,309.0,164.0,35.0,78.0,28.0,61.0,7.0,13.0,4.0,23.0,25.0,3.0,0.0,15.0,4.0,1.0,3.0,4.0,31.0,1.0,6.0,0.0,4.0,2.0
9.0,UTTAR PRADESH,158.0,Rae Bareli,565776.0,3097564.0,1592449.0,1505115.0,984420.0,502718.0,481702.0,1425.0,705.0,720.0,449283.5230000002,249.0,376.0,1500.0,207.0,631.0,156.0,121.0,93.0,97.0,62.0,16.0,20.0,10.0,1.0,4.0,0.0,58.0,0.0,3.0,1.0,10.0,0.0,84.0,2.0,29.0,0.0,52.0,1.0
9.0,UTTAR PRADESH,159.0,Farrukhabad,242119.0,1469019.0,785301.0,683718.0,256428.0,137656.0,118772.0,155.0,78.0,77.0,212764.60699999987,144.0,144.0,911.0,211.0,468.0,221.0,75.0,109.0,58.0,72.0,13.0,16.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,3.0,4.0,5.0,16.0,3.0,4.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,160.0,Kannauj,233746.0,1375775.0,734245.0,641530.0,277813.0,149428.0,128385.0,14.0,9.0,5.0,207533.50600000008,114.0,79.0,640.0,66.0,327.0,76.0,62.0,57.0,46.0,42.0,24.0,12.0,16.0,0.0,3.0,3.0,37.0,0.0,5.0,0.0,4.0,0.0,24.0,2.0,1.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,161.0,Etawah,213548.0,1215511.0,652740.0,562771.0,328659.0,177031.0,151628.0,72.0,39.0,33.0,226321.902,120.0,134.0,2391.0,117.0,490.0,106.0,38.0,69.0,32.0,39.0,9.0,8.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,162.0,Auraiya,206164.0,1145323.0,616494.0,528829.0,350574.0,189533.0,161041.0,76.0,49.0,27.0,197869.23000000048,141.0,128.0,864.0,163.0,426.0,146.0,36.0,90.0,26.0,56.0,2.0,23.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,8.0,1.0,1.0,0.0,3.0,0.0
9.0,UTTAR PRADESH,163.0,Kanpur Dehat,298833.0,1622761.0,871508.0,751253.0,431972.0,232978.0,198994.0,761.0,377.0,384.0,314013.6110000002,108.0,161.0,1376.0,124.0,617.0,131.0,63.0,121.0,50.0,80.0,6.0,30.0,9.0,7.0,4.0,2.0,1.0,0.0,5.0,1.0,3.0,1.0,28.0,0.0,0.0,0.0,2.0,2.0
9.0,UTTAR PRADESH,164.0,Kanpur Nagar,293376.0,1565623.0,837260.0,728363.0,437722.0,235029.0,202693.0,485.0,269.0,216.0,266931.6060000002,132.0,151.0,1139.0,167.0,544.0,192.0,52.0,133.0,36.0,88.0,7.0,20.0,3.0,15.0,5.0,3.0,2.0,13.0,2.0,0.0,4.0,2.0,19.0,4.0,4.0,0.0,0.0,2.0
9.0,UTTAR PRADESH,165.0,Jalaun ,216570.0,1271074.0,683656.0,587418.0,375126.0,202852.0,172274.0,599.0,309.0,290.0,447581.4929999999,84.0,81.0,1012.0,124.0,526.0,138.0,40.0,44.0,37.0,38.0,3.0,19.0,3.0,3.0,3.0,3.0,2.0,0.0,12.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0
9.0,UTTAR PRADESH,166.0,Jhansi,215843.0,1165119.0,615629.0,549490.0,374245.0,197846.0,176399.0,1969.0,1046.0,923.0,455922.8609999996,101.0,62.0,784.0,55.0,449.0,22.0,20.0,19.0,12.0,13.0,0.0,7.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,34.0,2.0,1.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,167.0,Lalitpur,189543.0,1046214.0,549478.0,496736.0,215108.0,113012.0,102096.0,69775.0,35886.0,33889.0,478919.38,41.0,68.0,752.0,80.0,374.0,36.0,33.0,27.0,19.0,10.0,4.0,2.0,3.0,1.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,168.0,Hamirpur,166700.0,894437.0,481373.0,413064.0,198693.0,107472.0,91221.0,45.0,24.0,21.0,384564.47300000023,57.0,63.0,578.0,108.0,344.0,79.0,36.0,39.0,27.0,17.0,6.0,9.0,8.0,7.0,0.0,9.0,1.0,0.0,7.0,7.0,7.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,169.0,Mahoba,124678.0,690577.0,368009.0,322568.0,188781.0,100318.0,88463.0,250.0,143.0,107.0,322886.2980000004,52.0,36.0,556.0,59.0,318.0,42.0,10.0,15.0,11.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
9.0,UTTAR PRADESH,170.0,Banda,270245.0,1523655.0,819243.0,704412.0,344057.0,184929.0,159128.0,61.0,27.0,34.0,432232.4140000002,59.0,98.0,1147.0,118.0,583.0,107.0,52.0,52.0,32.0,28.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,4.0,0.0,6.0,3.0
9.0,UTTAR PRADESH,171.0,Chitrakoot,151278.0,895398.0,476794.0,418604.0,246900.0,131064.0,115836.0,361.0,193.0,168.0,308908.43699999986,70.0,95.0,817.0,58.0,414.0,62.0,36.0,44.0,26.0,21.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,6.0,11.0,2.0,3.0,0.0,0.0,2.0
9.0,UTTAR PRADESH,172.0,Fatehpur,414578.0,2310740.0,1215690.0,1095050.0,604239.0,317963.0,286276.0,304.0,167.0,137.0,390523.8639999997,101.0,313.0,1533.0,220.0,665.0,280.0,73.0,188.0,53.0,128.0,5.0,25.0,0.0,3.0,0.0,4.0,0.0,0.0,6.0,3.0,3.0,2.0,25.0,1.0,2.0,0.0,2.0,1.0
9.0,UTTAR PRADESH,173.0,Pratapgarh,505129.0,3033899.0,1515583.0,1518316.0,691199.0,341905.0,349294.0,453.0,235.0,218.0,368529.465,206.0,627.0,1597.0,241.0,576.0,306.0,87.0,231.0,67.0,183.0,19.0,30.0,4.0,1.0,0.0,3.0,6.0,0.0,11.0,3.0,11.0,3.0,85.0,4.0,3.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,174.0,Kaushambi,256198.0,1475140.0,773335.0,701805.0,532594.0,279256.0,253338.0,101.0,49.0,52.0,181024.27600000027,103.0,148.0,802.0,123.0,450.0,146.0,89.0,157.0,70.0,105.0,16.0,23.0,4.0,14.0,0.0,7.0,5.0,0.0,7.0,4.0,7.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,175.0,Allahabad ,721011.0,4481518.0,2340959.0,2140559.0,1108075.0,579398.0,528677.0,4861.0,2557.0,2304.0,539522.7190000003,318.0,648.0,1900.0,456.0,952.0,525.0,289.0,393.0,218.0,276.0,39.0,64.0,14.0,21.0,2.0,11.0,6.0,10.0,2.0,1.0,5.0,2.0,35.0,6.0,6.0,1.0,5.0,6.0
9.0,UTTAR PRADESH,176.0,Bara Banki,524255.0,2929896.0,1533455.0,1396441.0,833812.0,436762.0,397050.0,508.0,280.0,228.0,374777.67200000014,249.0,331.0,1569.0,184.0,624.0,210.0,58.0,117.0,44.0,76.0,8.0,22.0,2.0,10.0,13.0,6.0,2.0,0.0,6.0,3.0,7.0,2.0,20.0,0.0,3.0,0.0,2.0,0.0
9.0,UTTAR PRADESH,177.0,Faizabad,365711.0,2130743.0,1079257.0,1051486.0,519511.0,262829.0,256682.0,721.0,359.0,362.0,253592.74999999968,79.0,437.0,1288.0,244.0,543.0,297.0,64.0,199.0,51.0,122.0,4.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,9.0,0.0,1.0,0.0,0.0,1.0
9.0,UTTAR PRADESH,178.0,Ambedkar Nagar,325035.0,2117158.0,1067762.0,1049396.0,562930.0,283815.0,279115.0,690.0,376.0,314.0,234922.95300000013,54.0,499.0,1242.0,268.0,527.0,383.0,49.0,254.0,43.0,160.0,10.0,50.0,6.0,3.0,0.0,4.0,3.0,0.0,3.0,1.0,4.0,5.0,13.0,0.0,0.0,1.0,2.0,1.0
9.0,UTTAR PRADESH,179.0,Sultanpur,590446.0,3597201.0,1810496.0,1786705.0,832547.0,421560.0,410987.0,681.0,349.0,332.0,434500.68200000096,167.0,683.0,2152.0,317.0,913.0,453.0,132.0,283.0,98.0,174.0,12.0,45.0,1.0,2.0,5.0,1.0,0.0,0.0,2.0,2.0,6.0,13.0,25.0,1.0,6.0,0.0,3.0,2.0
9.0,UTTAR PRADESH,180.0,Bahraich,557893.0,3203687.0,1695122.0,1508565.0,494161.0,262362.0,231799.0,10961.0,5498.0,5463.0,443921.80499999976,158.0,277.0,1972.0,295.0,851.0,236.0,80.0,182.0,35.0,65.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0
9.0,UTTAR PRADESH,181.0,Shrawasti,182331.0,1078712.0,573681.0,505031.0,187982.0,101060.0,86922.0,5517.0,2882.0,2635.0,161962.75999999992,30.0,108.0,784.0,103.0,322.0,87.0,27.0,52.0,13.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
9.0,UTTAR PRADESH,182.0,Balrampur,298368.0,1982274.0,1027943.0,954331.0,268612.0,141426.0,127186.0,24750.0,12605.0,12145.0,301757.1769999999,28.0,122.0,1136.0,171.0,538.0,93.0,26.0,52.0,11.0,45.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
9.0,UTTAR PRADESH,183.0,Gonda,504278.0,3208890.0,1669058.0,1539832.0,515769.0,268210.0,247559.0,626.0,336.0,290.0,396920.50099999935,230.0,424.0,1585.0,295.0,765.0,227.0,102.0,140.0,62.0,87.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,6.0,0.0,15.0,1.0,7.0,0.0,9.0,1.0
9.0,UTTAR PRADESH,184.0,Siddharthnagar,355461.0,2398606.0,1212141.0,1186465.0,392650.0,200566.0,192084.0,10590.0,5365.0,5225.0,294176.3099999993,6.0,4.0,44.0,1158.0,27.0,29.0,4.0,27.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,185.0,Basti,360637.0,2326367.0,1182846.0,1143521.0,493904.0,252024.0,241880.0,3240.0,1668.0,1572.0,305111.0200000003,79.0,172.0,738.0,826.0,333.0,90.0,45.0,45.0,25.0,27.0,5.0,7.0,1.0,4.0,1.0,3.0,0.0,3.0,7.0,1.0,6.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0
9.0,UTTAR PRADESH,186.0,Sant Kabir Nagar,237921.0,1586652.0,802609.0,784043.0,353460.0,179233.0,174227.0,1561.0,802.0,759.0,177955.20000000013,158.0,233.0,908.0,158.0,410.0,93.0,89.0,60.0,58.0,45.0,33.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,55.0,1.0,32.0,0.0,40.0,1.0
9.0,UTTAR PRADESH,187.0,Mahrajganj,404790.0,2549973.0,1312126.0,1237847.0,475865.0,245639.0,230226.0,15037.0,7652.0,7385.0,248699.1700000003,242.0,179.0,914.0,217.0,503.0,110.0,73.0,77.0,51.0,66.0,57.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,11.0,0.0,127.0,1.0,46.0,0.0,193.0,1.0
9.0,UTTAR PRADESH,188.0,Gorakhpur,554999.0,3604766.0,1838726.0,1766040.0,849249.0,435137.0,414112.0,14499.0,7367.0,7132.0,353592.8510000008,216.0,305.0,1743.0,369.0,702.0,216.0,144.0,163.0,102.0,128.0,17.0,18.0,1.0,7.0,3.0,3.0,9.0,1.0,8.0,0.0,14.0,4.0,5.0,2.0,1.0,0.0,6.0,0.0
9.0,UTTAR PRADESH,189.0,Kushinagar,533834.0,3396437.0,1730377.0,1666060.0,533210.0,273250.0,259960.0,76851.0,39171.0,37680.0,288710.2399999999,350.0,384.0,1453.0,501.0,675.0,333.0,123.0,205.0,71.0,157.0,21.0,21.0,1.0,1.0,0.0,1.0,0.0,14.0,7.0,1.0,7.0,1.0,28.0,13.0,37.0,13.0,82.0,2.0
9.0,UTTAR PRADESH,190.0,Deoria,420650.0,2784143.0,1373111.0,1411032.0,440954.0,221038.0,219916.0,102946.0,50588.0,52358.0,255033.31499999986,326.0,376.0,1460.0,366.0,636.0,249.0,170.0,162.0,110.0,103.0,36.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,4.0,0.0,53.0,4.0,47.0,0.0,147.0,0.0
9.0,UTTAR PRADESH,191.0,Azamgarh,611588.0,4220512.0,2082707.0,2137805.0,1123453.0,554540.0,568913.0,8276.0,4148.0,4128.0,469683.42600000044,434.0,598.0,1954.0,687.0,953.0,498.0,186.0,328.0,14.0,70.0,45.0,29.0,0.0,10.0,1.0,7.0,16.0,6.0,10.0,9.0,7.0,11.0,18.0,2.0,1.0,1.0,0.0,0.0
9.0,UTTAR PRADESH,192.0,Mau,253645.0,1706760.0,858843.0,847917.0,422657.0,214423.0,208234.0,21302.0,10637.0,10665.0,191950.3469999997,118.0,187.0,668.0,265.0,334.0,147.0,70.0,110.0,36.0,76.0,4.0,11.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,193.0,Ballia,435184.0,2935665.0,1514018.0,1421647.0,466723.0,242906.0,223817.0,99178.0,51047.0,48131.0,302169.4300000001,128.0,178.0,763.0,358.0,356.0,147.0,92.0,104.0,38.0,72.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,2.0,0.0
9.0,UTTAR PRADESH,194.0,Jaunpur,613244.0,4147624.0,2041217.0,2106407.0,959704.0,478315.0,481389.0,4486.0,2237.0,2249.0,417120.7060000002,311.0,537.0,1883.0,582.0,846.0,418.0,202.0,286.0,151.0,198.0,24.0,36.0,1.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,195.0,Ghazipur,505095.0,3345908.0,1711651.0,1634257.0,700013.0,361051.0,338962.0,27218.0,13873.0,13345.0,354556.7700000006,0.0,453.0,1360.0,626.0,703.0,491.0,163.0,383.0,112.0,270.0,39.0,47.0,0.0,5.0,0.0,4.0,0.0,1.0,6.0,0.0,6.0,3.0,12.0,0.0,6.0,2.0,4.0,0.0
9.0,UTTAR PRADESH,196.0,Chandauli,259129.0,1710203.0,890630.0,819573.0,412719.0,217180.0,195539.0,37688.0,19482.0,18206.0,211077.6699999998,119.0,196.0,872.0,187.0,451.0,120.0,74.0,85.0,42.0,61.0,16.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,197.0,Varanasi,306978.0,2079790.0,1076526.0,1003264.0,358612.0,187942.0,170670.0,19144.0,9912.0,9232.0,141696.888,251.0,224.0,776.0,249.0,420.0,226.0,140.0,163.0,106.0,130.0,38.0,20.0,0.0,5.0,1.0,9.0,47.0,2.0,23.0,2.0,17.0,7.0,55.0,3.0,43.0,7.0,108.0,1.0
9.0,UTTAR PRADESH,198.0,Sant Ravidas Nagar (Bhadohi),189745.0,1348911.0,686589.0,662322.0,322782.0,166710.0,156072.0,1758.0,920.0,838.0,105080.08000000002,141.0,255.0,558.0,171.0,316.0,150.0,39.0,79.0,18.0,69.0,17.0,16.0,1.0,3.0,0.0,2.0,7.0,1.0,9.0,2.0,9.0,2.0,8.0,2.0,5.0,0.0,5.0,2.0
9.0,UTTAR PRADESH,199.0,Mirzapur,339323.0,2149403.0,1127138.0,1022265.0,613590.0,321829.0,291761.0,19188.0,9973.0,9215.0,471804.88000000117,188.0,186.0,1190.0,69.0,536.0,76.0,89.0,56.0,62.0,42.0,36.0,25.0,0.0,7.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,6.0,53.0,11.0,18.0,6.0,34.0,11.0
9.0,UTTAR PRADESH,200.0,Sonbhadra,270822.0,1548217.0,803345.0,744872.0,384816.0,199415.0,185401.0,374916.0,192524.0,182392.0,497418.9760000006,192.0,133.0,960.0,168.0,446.0,102.0,59.0,74.0,34.0,54.0,50.0,16.0,0.0,3.0,0.0,2.0,0.0,1.0,10.0,1.0,9.0,4.0,59.0,3.0,45.0,4.0,81.0,2.0
9.0,UTTAR PRADESH,201.0,Etah,245688.0,1506338.0,805589.0,700749.0,245671.0,131760.0,113911.0,34.0,20.0,14.0,248010.1110000002,99.0,183.0,1073.0,350.0,503.0,307.0,76.0,206.0,41.0,129.0,2.0,30.0,1.0,2.0,0.0,4.0,3.0,1.0,2.0,0.0,6.0,1.0,18.0,2.0,6.0,0.0,1.0,1.0
9.0,UTTAR PRADESH,202.0,Kanshiram Nagar,190739.0,1148512.0,612556.0,535956.0,222875.0,119043.0,103832.0,120.0,66.0,54.0,192726.08,51.0,61.0,747.0,164.0,371.0,123.0,31.0,80.0,18.0,56.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,16.0,2.0,1.0,1.0,1.0,1.0
10.0,BIHAR,203.0,Pashchim Champaran,637354.0,3541877.0,1853809.0,1688068.0,524727.0,273843.0,250884.0,245578.0,125327.0,120251.0,435042.9199999994,0.0,457.0,1877.0,265.0,741.0,130.0,94.0,30.0,25.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,16.0,18.0
10.0,BIHAR,204.0,Purba Champaran,909672.0,4698028.0,2468181.0,2229847.0,612980.0,320861.0,292119.0,11875.0,6148.0,5727.0,385240.1700000002,0.0,1292.0,2332.0,287.0,1089.0,92.0,130.0,27.0,32.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,13.0,11.0,4.0,5.0,263.0,21.0
10.0,BIHAR,205.0,Sheohar,144286.0,628130.0,331792.0,296338.0,92917.0,49131.0,43786.0,296.0,167.0,129.0,43366.349999999984,0.0,30.0,323.0,32.0,155.0,2.0,21.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
10.0,BIHAR,206.0,Sitamarhi,699274.0,3233076.0,1701685.0,1531391.0,388240.0,204336.0,183904.0,2836.0,1502.0,1334.0,214648.89000000013,0.0,477.0,1366.0,184.0,700.0,45.0,77.0,6.0,13.0,7.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,26.0,14.0,0.0,5.0,37.0,50.0
10.0,BIHAR,207.0,Madhubani,868524.0,4325884.0,2244287.0,2081597.0,572195.0,295686.0,276509.0,3859.0,1985.0,1874.0,345926.6299999999,0.0,478.0,2193.0,199.0,818.0,99.0,202.0,33.0,74.0,23.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,9.0,12.0,21.0,2.0,10.0,12.0,32.0
10.0,BIHAR,208.0,Supaul,422580.0,2123518.0,1099495.0,1024023.0,343484.0,176922.0,166562.0,10027.0,5163.0,4864.0,239627.19000000012,0.0,488.0,1075.0,108.0,361.0,31.0,74.0,9.0,18.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,1.0,0.0,0.0,2.0,18.0
10.0,BIHAR,209.0,Araria,535361.0,2642792.0,1374254.0,1268538.0,366088.0,189565.0,176523.0,38337.0,19609.0,18728.0,273850.3499999998,0.0,188.0,1152.0,103.0,439.0,56.0,51.0,7.0,16.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,13.0,1.0,0.0,0.0,68.0,4.0
10.0,BIHAR,210.0,Kishanganj,306497.0,1529277.0,783318.0,745959.0,95770.0,49079.0,46691.0,60968.0,30877.0,30091.0,186887.25000000012,0.0,190.0,816.0,48.0,279.0,10.0,29.0,6.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,4.0,1.0,0.0,0.0,166.0,2.0
10.0,BIHAR,211.0,Purnia,581363.0,2921614.0,1519522.0,1402092.0,358546.0,186428.0,172118.0,121532.0,62203.0,59329.0,307402.97000000003,0.0,90.0,1306.0,149.0,626.0,60.0,66.0,3.0,26.0,1.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,15.0,14.0,0.0,2.0,0.0,0.0,1.0,19.0
10.0,BIHAR,212.0,Katihar,565512.0,2797207.0,1455744.0,1341463.0,231323.0,119738.0,111585.0,174106.0,89095.0,85011.0,296840.35999999964,0.0,317.0,1389.0,86.0,515.0,40.0,72.0,23.0,14.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,3.0,47.0,7.0,70.0,0.0,0.0,13.0,57.0
